run_id,track,task,condition,run_num,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_input_tokens,effective_input_tokens,num_turns,num_iterations,duration_ms,duration_api_ms,cost_usd,model,stop_reason,result_length,session_id,is_error,tool_calls,total_tool_calls,used_agent,wall_clock_sec,file,level,num_chunks,ordering,chunks_present
async-refactor_baseline_r001_l02,C,async-refactor,baseline,1,8001,103,0,0,8001,8001.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,270,,False,{},0,False,65.8,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r001_l02.json,2.0,4.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 7, 8, 9]"
async-refactor_baseline_r001_l03,C,async-refactor,baseline,1,10374,131,0,0,10374,10374.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,357,,False,{},0,False,3.42,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r001_l03.json,3.0,6.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 2, 3, 7, 8, 9]"
async-refactor_baseline_r001_l04,C,async-refactor,baseline,1,12559,256,0,0,12559,12559.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,734,,False,{},0,False,23.82,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r001_l04.json,4.0,8.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 1, 2, 3, 4, 7, 8, 9]"
async-refactor_baseline_r001_l05,C,async-refactor,baseline,1,14818,142,0,0,14818,14818.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,414,,False,{},0,False,25.33,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r001_l05.json,5.0,10.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_baseline_r002_l00,C,async-refactor,baseline,2,2911,105,0,0,2911,2911.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,15.04,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r002_l00.json,0.0,0.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]",[]
async-refactor_baseline_r002_l01,C,async-refactor,baseline,2,5077,206,0,0,5077,5077.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,598,,False,{},0,False,42.51,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r002_l01.json,1.0,2.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[2, 8]"
async-refactor_baseline_r002_l02,C,async-refactor,baseline,2,7612,141,0,0,7612,7612.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,375,,False,{},0,False,3.61,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r002_l02.json,2.0,4.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[2, 5, 8, 9]"
async-refactor_baseline_r002_l03,C,async-refactor,baseline,2,10261,107,0,0,10261,10261.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,279,,False,{},0,False,53.16,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r002_l03.json,3.0,6.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[2, 3, 5, 7, 8, 9]"
async-refactor_baseline_r002_l04,C,async-refactor,baseline,2,12545,144,0,0,12545,12545.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,389,,False,{},0,False,63.53,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r002_l04.json,4.0,8.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_baseline_r002_l05,C,async-refactor,baseline,2,14818,276,0,0,14818,14818.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,803,,False,{},0,False,27.51,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r002_l05.json,5.0,10.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_baseline_r003_l00,C,async-refactor,baseline,3,2911,122,0,0,2911,2911.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,300,,False,{},0,False,13.59,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r003_l00.json,0.0,0.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]",[]
async-refactor_baseline_r003_l01,C,async-refactor,baseline,3,5065,99,0,0,5065,5065.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,42.77,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r003_l01.json,1.0,2.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[2, 6]"
async-refactor_baseline_r003_l02,C,async-refactor,baseline,3,7568,103,0,0,7568,7568.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,5.32,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r003_l02.json,2.0,4.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[2, 3, 4, 6]"
async-refactor_baseline_r003_l03,C,async-refactor,baseline,3,9970,176,0,0,9970,9970.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,528,,False,{},0,False,4.72,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r003_l03.json,3.0,6.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[0, 2, 3, 4, 6, 7]"
async-refactor_baseline_r003_l04,C,async-refactor,baseline,3,12547,187,0,0,12547,12547.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,506,,False,{},0,False,34.17,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r003_l04.json,4.0,8.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[0, 1, 2, 3, 4, 6, 7, 9]"
async-refactor_baseline_r003_l05,C,async-refactor,baseline,3,14818,291,0,0,14818,14818.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,808,,False,{},0,False,25.47,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r003_l05.json,5.0,10.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_baseline_r004_l00,C,async-refactor,baseline,4,2911,99,0,0,2911,2911.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,14.63,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r004_l00.json,0.0,0.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]",[]
async-refactor_baseline_r004_l01,C,async-refactor,baseline,4,5096,128,0,0,5096,5096.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,333,,False,{},0,False,45.16,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r004_l01.json,1.0,2.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[1, 4]"
async-refactor_baseline_r004_l02,C,async-refactor,baseline,4,7385,249,0,0,7385,7385.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,708,,False,{},0,False,5.2,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r004_l02.json,2.0,4.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[1, 4, 5, 7]"
async-refactor_baseline_r004_l03,C,async-refactor,baseline,4,9815,235,0,0,9815,9815.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,652,,False,{},0,False,64.22,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r004_l03.json,3.0,6.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[1, 2, 4, 5, 7, 9]"
async-refactor_baseline_r004_l04,C,async-refactor,baseline,4,12434,216,0,0,12434,12434.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,593,,False,{},0,False,5.17,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r004_l04.json,4.0,8.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[1, 2, 3, 4, 5, 6, 7, 9]"
async-refactor_baseline_r004_l05,C,async-refactor,baseline,4,14818,281,0,0,14818,14818.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,836,,False,{},0,False,65.96,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r004_l05.json,5.0,10.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_baseline_r005_l00,C,async-refactor,baseline,5,2911,99,0,0,2911,2911.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,43.91,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r005_l00.json,0.0,0.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]",[]
async-refactor_baseline_r005_l01,C,async-refactor,baseline,5,5530,104,0,0,5530,5530.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,13.81,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r005_l01.json,1.0,2.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[3, 6]"
async-refactor_baseline_r005_l02,C,async-refactor,baseline,5,7585,132,0,0,7585,7585.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,357,,False,{},0,False,3.61,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r005_l02.json,2.0,4.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[1, 2, 3, 6]"
async-refactor_baseline_r005_l03,C,async-refactor,baseline,5,9816,185,0,0,9816,9816.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,512,,False,{},0,False,4.2,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r005_l03.json,3.0,6.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[0, 1, 2, 3, 5, 6]"
async-refactor_baseline_r005_l04,C,async-refactor,baseline,5,12258,145,0,0,12258,12258.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,407,,False,{},0,False,4.04,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r005_l04.json,4.0,8.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[0, 1, 2, 3, 5, 6, 7, 8]"
async-refactor_baseline_r005_l05,C,async-refactor,baseline,5,14818,124,0,0,14818,14818.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,309,,False,{},0,False,47.73,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_baseline_r005_l05.json,5.0,10.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_caveman_r001_l00,C,async-refactor,caveman,1,3931,100,0,0,3931,3931.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,261,,False,{},0,False,2.66,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r001_l00.json,0.0,0.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]",[]
async-refactor_caveman_r001_l01,C,async-refactor,caveman,1,6333,107,0,0,6333,6333.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,265,,False,{},0,False,26.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r001_l01.json,1.0,2.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 7]"
async-refactor_caveman_r001_l02,C,async-refactor,caveman,1,9021,103,0,0,9021,9021.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,2.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r001_l02.json,2.0,4.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 7, 8, 9]"
async-refactor_caveman_r001_l03,C,async-refactor,caveman,1,11394,171,0,0,11394,11394.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,455,,False,{},0,False,19.21,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r001_l03.json,3.0,6.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 2, 3, 7, 8, 9]"
async-refactor_caveman_r001_l04,C,async-refactor,caveman,1,13579,99,0,0,13579,13579.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,257,,False,{},0,False,21.16,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r001_l04.json,4.0,8.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 1, 2, 3, 4, 7, 8, 9]"
async-refactor_caveman_r001_l05,C,async-refactor,caveman,1,15838,232,0,0,15838,15838.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,659,,False,{},0,False,67.67,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r001_l05.json,5.0,10.0,"[0, 7, 9, 8, 2, 3, 4, 1, 5, 6]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_caveman_r002_l00,C,async-refactor,caveman,2,3931,99,0,0,3931,3931.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,2.44,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r002_l00.json,0.0,0.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]",[]
async-refactor_caveman_r002_l01,C,async-refactor,caveman,2,6097,172,0,0,6097,6097.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,454,,False,{},0,False,53.34,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r002_l01.json,1.0,2.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[2, 8]"
async-refactor_caveman_r002_l02,C,async-refactor,caveman,2,8632,169,0,0,8632,8632.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,444,,False,{},0,False,34.85,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r002_l02.json,2.0,4.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[2, 5, 8, 9]"
async-refactor_caveman_r002_l03,C,async-refactor,caveman,2,11281,170,0,0,11281,11281.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,456,,False,{},0,False,60.09,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r002_l03.json,3.0,6.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[2, 3, 5, 7, 8, 9]"
async-refactor_caveman_r002_l04,C,async-refactor,caveman,2,13565,228,0,0,13565,13565.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,652,,False,{},0,False,22.73,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r002_l04.json,4.0,8.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_caveman_r002_l05,C,async-refactor,caveman,2,15838,105,0,0,15838,15838.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,271,,False,{},0,False,77.21,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r002_l05.json,5.0,10.0,"[2, 8, 5, 9, 7, 3, 6, 4, 1, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_caveman_r003_l00,C,async-refactor,caveman,3,3931,111,0,0,3931,3931.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,284,,False,{},0,False,2.86,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r003_l00.json,0.0,0.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]",[]
async-refactor_caveman_r003_l01,C,async-refactor,caveman,3,6085,98,0,0,6085,6085.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,231,,False,{},0,False,13.72,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r003_l01.json,1.0,2.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[2, 6]"
async-refactor_caveman_r003_l02,C,async-refactor,caveman,3,8588,100,0,0,8588,8588.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,247,,False,{},0,False,49.3,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r003_l02.json,2.0,4.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[2, 3, 4, 6]"
async-refactor_caveman_r003_l03,C,async-refactor,caveman,3,10990,103,0,0,10990,10990.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,58.09,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r003_l03.json,3.0,6.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[0, 2, 3, 4, 6, 7]"
async-refactor_caveman_r003_l04,C,async-refactor,caveman,3,13567,100,0,0,13567,13567.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,247,,False,{},0,False,74.82,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r003_l04.json,4.0,8.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[0, 1, 2, 3, 4, 6, 7, 9]"
async-refactor_caveman_r003_l05,C,async-refactor,caveman,3,15838,169,0,0,15838,15838.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,454,,False,{},0,False,3.92,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r003_l05.json,5.0,10.0,"[2, 6, 3, 4, 7, 0, 1, 9, 5, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_caveman_r004_l00,C,async-refactor,caveman,4,3931,75,0,0,3931,3931.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,181,,False,{},0,False,1.94,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r004_l00.json,0.0,0.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]",[]
async-refactor_caveman_r004_l01,C,async-refactor,caveman,4,6116,75,0,0,6116,6116.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,181,,False,{},0,False,16.77,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r004_l01.json,1.0,2.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[1, 4]"
async-refactor_caveman_r004_l02,C,async-refactor,caveman,4,8405,167,0,0,8405,8405.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,456,,False,{},0,False,23.96,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r004_l02.json,2.0,4.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[1, 4, 5, 7]"
async-refactor_caveman_r004_l03,C,async-refactor,caveman,4,10835,170,0,0,10835,10835.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,454,,False,{},0,False,4.19,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r004_l03.json,3.0,6.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[1, 2, 4, 5, 7, 9]"
async-refactor_caveman_r004_l04,C,async-refactor,caveman,4,13454,209,0,0,13454,13454.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,587,,False,{},0,False,24.18,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r004_l04.json,4.0,8.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[1, 2, 3, 4, 5, 6, 7, 9]"
async-refactor_caveman_r004_l05,C,async-refactor,caveman,4,15838,262,0,0,15838,15838.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,743,,False,{},0,False,5.24,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r004_l05.json,5.0,10.0,"[4, 1, 5, 7, 2, 9, 6, 3, 8, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
async-refactor_caveman_r005_l00,C,async-refactor,caveman,5,3931,99,0,0,3931,3931.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,41.05,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r005_l00.json,0.0,0.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]",[]
async-refactor_caveman_r005_l01,C,async-refactor,caveman,5,6550,96,0,0,6550,6550.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,247,,False,{},0,False,30.08,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r005_l01.json,1.0,2.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[3, 6]"
async-refactor_caveman_r005_l02,C,async-refactor,caveman,5,8605,104,0,0,8605,8605.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,2.67,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r005_l02.json,2.0,4.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[1, 2, 3, 6]"
async-refactor_caveman_r005_l03,C,async-refactor,caveman,5,10836,104,0,0,10836,10836.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,260,,False,{},0,False,17.79,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r005_l03.json,3.0,6.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[0, 1, 2, 3, 5, 6]"
async-refactor_caveman_r005_l04,C,async-refactor,caveman,5,13278,170,0,0,13278,13278.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,448,,False,{},0,False,25.31,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r005_l04.json,4.0,8.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[0, 1, 2, 3, 5, 6, 7, 8]"
async-refactor_caveman_r005_l05,C,async-refactor,caveman,5,15838,132,0,0,15838,15838.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,361,,False,{},0,False,3.63,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/async-refactor_caveman_r005_l05.json,5.0,10.0,"[3, 6, 1, 2, 5, 0, 8, 7, 9, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_baseline_r001_l00,C,error-boundary,baseline,1,2844,1534,0,0,2844,2844.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4532,,False,{},0,False,18.8,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r001_l00.json,0.0,0.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]",[]
error-boundary_baseline_r001_l01,C,error-boundary,baseline,1,5404,1067,0,0,5404,5404.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3267,,False,{},0,False,13.07,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r001_l01.json,1.0,2.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[4, 9]"
error-boundary_baseline_r001_l02,C,error-boundary,baseline,1,8023,1332,0,0,8023,8023.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3959,,False,{},0,False,14.94,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r001_l02.json,2.0,4.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[3, 4, 6, 9]"
error-boundary_baseline_r001_l03,C,error-boundary,baseline,1,10254,2717,0,0,10254,10254.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,8296,,False,{},0,False,37.84,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r001_l03.json,3.0,6.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[0, 3, 4, 5, 6, 9]"
error-boundary_baseline_r001_l04,C,error-boundary,baseline,1,12585,1302,0,0,12585,12585.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3730,,False,{},0,False,47.44,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r001_l04.json,4.0,8.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[0, 1, 3, 4, 5, 6, 7, 9]"
error-boundary_baseline_r001_l05,C,error-boundary,baseline,1,14751,1818,0,0,14751,14751.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5458,,False,{},0,False,19.93,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r001_l05.json,5.0,10.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_baseline_r002_l00,C,error-boundary,baseline,2,2844,1107,0,0,2844,2844.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3288,,False,{},0,False,14.78,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r002_l00.json,0.0,0.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]",[]
error-boundary_baseline_r002_l01,C,error-boundary,baseline,2,5217,1275,0,0,5217,5217.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3717,,False,{},0,False,49.87,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r002_l01.json,1.0,2.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[2, 3]"
error-boundary_baseline_r002_l02,C,error-boundary,baseline,2,7589,1257,0,0,7589,7589.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3565,,False,{},0,False,15.37,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r002_l02.json,2.0,4.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[0, 2, 3, 6]"
error-boundary_baseline_r002_l03,C,error-boundary,baseline,2,9903,1119,0,0,9903,9903.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3395,,False,{},0,False,56.07,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r002_l03.json,3.0,6.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[0, 2, 3, 4, 6, 7]"
